date,title,body
2006-11-30,jigブラウザver7.3.3リリース,"jigブラウザの最新版を公開しました。最新バージョンは7.3.3となっております。
DoCoMoの方はバージョンアップを、au、SoftBankの方は再ダウンロードをお願いします。
【DoCoMo 903i/902i/901i/900iシリーズ/F702iD、au、SoftBank】
・jigletの機能を追加
・横向き表示を使用できるように変更(SoftBank 911SHのみ)
・jigletの音声が正常に再生されない不具合を修正(SoftBank 804SS/東芝端末のみ）
・jigletのダウンロード直後、正常なアイコンが使用されない不具合を修正
・MENU＞新タスクを選択した時、新しいタスクに切り替わらない不具合を修正
・設定＞表示設定＞時計表示設定を表示する設定にした時、時計がはみ出る不具合を修正
【DoCoMo N903i】
・設定にメニュー文字設定を追加
・チェックボックスのチェック画像がはみ出す不具合を修正
・空白ページ/エラーページのフォントを大きく表示するように修正

◇サーバ側
・GIF画像を正常にアップロードできない不具合を修正"
2006-11-30,jigポッドキャストver1.0.2リリース,"jigポッドキャストをバージョンアップしました。最新バージョンは1.0.2です。
修正点は以下の通りです。
・8秒ごとに音声が途切れる現象を改善(DoCoMoのみ)

◇サーバ側
・再生できるプログラムを追加
・チャンネル検索の仕様を変更"
2006-11-30,ダウンロード不具合復旧,SoftBank 911SHでjigブラウザがダウンロードできない不具合が発生しておりました。現在は復旧し正常にご利用いただけます。この度はご迷惑をおかけして大変申し訳ありませんでした。
2006-11-30,jigアドレス サーバ停止のお知らせ,11/30(木)4:00～9:30、サーバが停止しており、jigアドレスのサイトの閲覧、メールの送受信ができない状態となっておりました。現在は復旧し正常にご利用いただけます。この度はご迷惑をおかけして大変申し訳ありませんでした。
2006-12-01,新機種にjigブラウザが対応,"DoCoMo/SoftBank新機種にjigブラウザが対応しました。SO903iの3インチワイド液晶、SoftBank 910SHのVGA液晶に対応する事でパソコンサイトを広範囲で表示することが可能になり、従来と比べ、より快適にサイトを閲覧していただけます。また、SoftBank 911SHのサイクロイド機構に対応する事で、画面回転の仕様に合わせた状態で閲覧することが可能です。
jigブラウザは、http://br.jig.jp/よりダウンロードいただけます。
※今回追加される対応機種は、DoCoMo SO903i、SoftBank 910SH/911SHとなります。"
2006-12-05,公式jiglet追加のお知らせ,"公式jigletにYahoo!を便利に使うjigletを追加しました。今回追加するjigletを使うことでjigブラウザからYahoo!サイト内の検索が簡単に行えます。
追加するjigletは、待受jiglet for Yahoo! JAPAN、Yahoo!検索、Yahoo!天気情報、Yahoo!辞書、Yahoo!地図情報、Yahoo!路線情報の6つとなります。"
2006-12-05,jigポッドキャストver1.0.3リリース,"jigポッドキャストをバージョンアップしました。最新バージョンは1.0.3です。
修正点は以下の通りです。
・サーバから削除されたチャンネルを登録している時、jigletが起動後に強制終了する不具合を修正

jigポッドキャストは、ポッドキャストのRSSの取得に一定回数以上連続して失敗した場合、そのRSSのチャンネルを削除する仕様となっております。今朝、PODCASTnaviのサイトへの接続ができなかったために上記の条件を満たし、PODCASTnaviのチャンネルが削除されました。現在は正常に接続できていますので、お手数ですがチャンネルの再登録をお願いします。"
2006-12-06,月額のWebMoney決済に対応,"これまで年間お支払いのみであったWebMoney決済が、月額お支払いにも対応致します。
また、携帯からWebMoney決済を利用できる携帯電話会社はDoCoMoのみでしたが、au/SoftBankでもご利用可能となります。
月額のWebMoney決済に対応する事で、クレジットカードを持っていない方、Yahoo!ウォレットに登録していない方もオンラインでの月額のお支払いが可能となり、jigブラウザをより購入しやすくなります。
※月額利用料金は630円(税込)となります。毎月のお支払いとなります。自動継続されますのでご注意下さい。"
2006-12-06,サーバ障害復旧のお知らせ,お客様番号の末尾が2037のお客様へ。12/6(水)8:29～9:05の間、ハードウェア障害によりご利用いただけない状況となっておりました。大変申し訳ありません。現在は復旧し正常にご利用いただけます。この度はご迷惑をおかけし誠に申し訳ありませんでした。
2006-12-08,dokoyo.jp検索リリース,"dokoyo.jp検索とは、jigletを起動して各種キーワードを入力するだけで「dokoyo.jp」サイト内の無線スポットを簡単に検索することができるjigletです。dokoyo.jp検索は、こちらからダウンロード頂けます。 
また、dokoyo.jp、またはRBB TODAY経由でダウンロードしたjigブラウザは、dokoyo.jp検索がTOOL内にプリインストールされておりダウンロードの手間がかかりません。
詳細は、こちらをご覧下さい。"
2006-12-13,jigletコンテスト結果発表,"jigブラウザの認知度向上とjigletのさらなる普及を目的に11月30日まで行っていた『jiglet contest 2006 autumn』の入賞者が決定致しました。審査は期間終了時のダウンロード合計数を元に上位10名を選定し、入賞された方には「jigブラウザ」1年分のライセンスをプレゼントさせていただきます。詳細は、jigletコンテスト結果発表ページをご覧下さい。
また、jiglet.jp経由でのjiglet累計ダウンロード数がサービス提供開始から7ヶ月で10万件を突破致しました。
たくさんのご応募、ダウンロードありがとうございました。"
2006-12-14,jigブラウザver7.3.5リリース,"jigブラウザver7.3.4にフォーム情報が正常に送信できない不具合が発見されました。これに伴い、jigブラウザの最新版を公開しました。最新バージョンは7.3.5となっております。
DoCoMoの方はバージョンアップを、auの方は再ダウンロードをお願いします。
SoftBankの方は、準備に時間がかかるためバージョンを7.3.3に戻させていただきました。恐れ入りますが、バージョンアップを行い、ver7.3.3をご利用いただきますようお願いします。
この度はご迷惑をおかけし大変申し訳ありませんでした。
【DoCoMo 903i/902i/901i/900iシリーズ/F702iD、au、SoftBank】 
・フォーム情報が正常に送信できない不具合を修正"
